Puntaje estudiante;;;;;;;;;;Municipio estudiante;;;Departamento estudiante;
Puntaje total;ESTU_CONSECUTIVO;PUNT_LENGUAJE;PUNT_MATEMATICAS;PUNT_C_SOCIALES;PUNT_FILOSOFIA;PUNT_BIOLOGIA;PUNT_QUIMICA;PUNT_FISICA;PUNT_INGLES;CODIGO;ESTU_RESIDE_MCPIO;;CODIGO;DEPARTAMENTO
294;SABER1120121048852;46;43;34;30;40;38;37;26;;;;;
507;SABER1120121048853;59;62;60;57;63;63;63;80;;;;;
297;SABER1120121048854;35;33;42;43;34;40;37;33;;;;;
514;SABER1120121048855;71;51;55;72;63;53;66;83;;;;;
334;SABER1120121048856;48;49;42;29;46;39;50;31;;;;;
325;SABER1120121048857;44;40;44;30;42;42;37;46;;;;;
352;SABER1120121048858;54;40;54;37;46;43;36;42;;;;;
407;SABER1120121048859;59;63;49;29;53;43;23;88;;;;;
331;SABER1120121048860;48;47;42;48;34;35;37;40;;;;;
333;SABER1120121048861;48;43;40;48;37;45;33;39;;;;;
276;SABER1120121048862;41;37;38;23;40;38;17;42;;;;;
395;SABER1120121048863;52;43;50;43;53;49;49;56;;;;;
343;SABER1120121048864;50;43;42;30;42;50;46;40;;;;;
334;SABER1120121048865;48;49;42;29;48;33;29;56;;;;;
280;SABER1120121048866;41;46;38;23;34;29;29;40;;;;;
393;SABER1120121048867;56;52;46;48;40;50;46;55;;;;;
396;SABER1120121048868;57;49;56;37;48;50;47;52;;;;;
424;SABER1120121048869;48;49;57;48;54;53;52;63;;;;;
411;SABER1120121048870;48;43;50;45;51;52;52;70;;;;;
325;SABER1120121048871;44;37;40;27;47;45;46;39;;;;;
329;SABER1120121048872;41;33;47;39;42;44;36;47;;;;;
329;SABER1120121048873;41;54;45;36;45;44;24;40;;;;;
288;SABER1120121048874;41;24;40;29;46;36;33;39;;;;;
410;SABER1120121048875;52;57;51;49;46;50;54;51;;;;;
361;SABER1120121048876;48;51;46;26;51;45;52;42;;;;;
325;SABER1120121048877;57;46;49;32;34;38;29;40;;;;;
351;SABER1120121048878;52;43;44;35;44;35;45;53;;;;;
350;SABER1120121048879;41;57;45;42;36;41;36;52;;;;;
346;SABER1120121048880;52;47;41;29;42;47;42;46;;;;;
343;SABER1120121048881;46;34;42;44;49;41;42;45;;;;;
317;SABER1120121048882;31;49;42;35;44;39;32;45;;;;;
304;SABER1120121048883;44;40;46;34;44;38;25;33;;;;;
361;SABER1120121048884;46;54;44;36;45;45;52;39;;;;;
305;SABER1120121048885;41;43;36;29;33;41;42;40;;;;;
287;SABER1120121048886;46;40;34;23;37;40;24;43;;;;;
313;SABER1120121048887;54;40;48;34;30;39;29;39;;;;;
314;SABER1120121048888;35;57;45;27;42;42;33;33;;;;;
312;SABER1120121048889;46;46;44;34;44;42;33;23;;;;;
411;SABER1120121048890;52;59;64;43;49;49;36;59;;;;;
347;SABER1120121048891;35;46;44;41;47;38;46;50;;;;;
364;SABER1120121048892;61;40;54;39;44;47;32;47;;;;;
303;SABER1120121048893;35;51;38;26;39;39;32;43;;;;;
425;SABER1120121048894;65;54;52;47;58;50;48;51;;;;;
403;SABER1120121048895;61;40;54;36;49;48;54;61;;;;;
316;SABER1120121048896;48;40;47;34;34;42;29;42;;;;;
301;SABER1120121048897;46;43;42;26;33;35;36;40;;;;;
601;SABER1120121048898;69;83;66;61;98;72;75;77;;;;;
327;SABER1120121048899;39;91;31;26;39;29;32;40;;;;;
462;SABER1120121048900;61;51;49;46;55;52;65;83;;;;;
407;SABER1120121048901;46;51;49;48;46;47;52;68;;;;;
478;SABER1120121048902;50;71;62;48;51;62;57;77;;;;;
485;SABER1120121048903;59;65;58;57;46;61;62;77;;;;;
532;SABER1120121048904;65;84;54;58;55;65;71;80;;;;;
316;SABER1120121048905;48;37;46;26;34;38;44;43;;;;;
380;SABER1120121048906;56;49;42;53;46;42;47;45;;;;;
348;SABER1120121048907;46;49;47;36;37;42;43;48;;;;;
328;SABER1120121048908;48;49;41;37;42;30;44;37;;;;;
396;SABER1120121048909;52;59;46;39;51;50;44;55;;;;;
348;SABER1120121048910;31;51;50;34;51;44;44;43;;;;;
461;SABER1120121048911;52;40;56;61;57;58;57;80;;;;;
326;SABER1120121048912;48;33;42;33;40;42;46;42;;;;;
296;SABER1120121048913;46;25;40;33;40;44;33;35;;;;;
402;SABER1120121048914;59;46;52;41;56;52;54;42;;;;;
307;SABER1120121048915;48;43;38;23;34;42;37;42;;;;;
383;SABER1120121048916;48;49;53;37;58;45;48;45;;;;;
312;SABER1120121048917;48;43;38;41;42;32;39;29;;;;;
301;SABER1120121048918;39;40;44;29;36;39;39;35;;;;;
343;SABER1120121048919;57;37;51;44;49;35;39;31;;;;;
375;SABER1120121048920;50;43;42;50;49;47;57;37;;;;;
351;SABER1120121048921;46;46;53;26;42;52;39;47;;;;;
308;SABER1120121048922;38;40;38;43;37;44;39;29;;;;;
284;SABER1120121048923;44;37;36;33;34;40;29;31;;;;;
313;SABER1120121048924;46;54;36;36;37;38;43;23;;;;;
263;SABER1120121048925;39;46;40;22;26;36;25;29;;;;;
445;SABER1120121048926;57;54;50;43;51;50;57;83;;;;;
339;SABER1120121048927;39;40;40;45;51;47;37;40;;;;;
339;SABER1120121048928;50;43;36;36;42;40;49;43;;;;;
335;SABER1120121048929;36;49;39;37;42;54;39;39;;;;;
298;SABER1120121048930;41;33;42;29;39;41;36;37;;;;;
337;SABER1120121048931;46;37;41;48;51;40;37;37;;;;;
339;SABER1120121048932;41;52;40;33;51;45;46;31;;;;;
381;SABER1120121048933;59;37;45;45;51;45;57;42;;;;;
260;SABER1120121048934;19;34;39;35;29;41;32;31;;;;;
316;SABER1120121048935;46;40;40;37;36;46;36;35;;;;;
388;SABER1120121048936;50;57;47;42;46;55;48;43;;;;;
355;SABER1120121048937;52;46;48;36;51;43;42;37;;;;;
350;SABER1120121048938;44;46;46;41;53;35;42;43;;;;;
341;SABER1120121048939;44;57;42;37;42;46;36;37;;;;;
334;SABER1120121048940;50;49;42;36;45;40;37;35;;;;;
344;SABER1120121048941;46;43;42;41;39;47;47;39;;;;;
349;SABER1120121048942;57;43;38;41;39;49;47;35;;;;;
330;SABER1120121048943;35;40;42;34;51;47;39;42;;;;;
391;SABER1120121048944;46;51;44;44;53;55;48;50;;;;;
359;SABER1120121048945;44;43;42;39;51;50;47;43;;;;;
355;SABER1120121048946;57;37;46;41;51;42;36;45;;;;;
318;SABER1120121048947;46;29;40;43;33;29;55;43;;;;;
288;SABER1120121048948;41;33;34;39;36;29;29;47;;;;;
371;SABER1120121048949;63;49;58;53;44;47;18;39;;;;;
360;SABER1120121048950;48;46;48;47;44;45;39;43;;;;;
312;SABER1120121048951;41;43;40;35;39;46;48;20;;;;;
405;SABER1120121048952;52;49;52;57;58;50;45;42;;;;;
313;SABER1120121048953;50;49;34;34;30;45;32;39;;;;;
364;SABER1120121048954;46;46;47;50;54;57;29;35;;;;;
320;SABER1120121048955;44;40;36;34;33;49;42;42;;;;;
355;SABER1120121048956;61;46;38;43;48;49;33;37;;;;;
332;SABER1120121048957;52;40;45;41;42;44;33;35;;;;;
335;SABER1120121048958;50;43;49;17;46;45;42;43;;;;;
358;SABER1120121048959;50;47;44;42;42;51;45;37;;;;;
195;SABER1120121048960;0;30;28;31;39;35;32;0;;;;;
329;SABER1120121048961;52;40;36;29;48;42;47;35;;;;;
290;SABER1120121048962;46;30;42;19;40;35;43;35;;;;;
334;SABER1120121048963;46;54;46;22;44;41;42;39;;;;;
312;SABER1120121048964;41;43;38;29;46;43;32;40;;;;;
411;SABER1120121048965;61;51;51;63;49;48;51;37;;;;;
318;SABER1120121048966;50;34;44;34;30;39;44;43;;;;;
329;SABER1120121048967;48;33;51;41;44;35;42;35;;;;;
341;SABER1120121048968;52;51;51;41;36;37;36;37;;;;;
378;SABER1120121048969;59;57;51;39;44;45;44;39;;;;;
379;SABER1120121048970;54;43;44;44;49;51;51;43;;;;;
319;SABER1120121048971;41;59;40;36;30;35;39;39;;;;;
303;SABER1120121048972;38;40;34;34;46;32;39;40;;;;;
357;SABER1120121048973;57;46;51;41;26;53;37;46;;;;;
320;SABER1120121048974;41;47;36;43;49;37;36;31;;;;;
304;SABER1120121048975;46;49;36;29;24;46;39;35;;;;;
355;SABER1120121048976;41;49;44;31;49;47;42;52;;;;;
331;SABER1120121048977;44;43;49;39;49;45;36;26;;;;;
319;SABER1120121048978;48;33;46;34;51;42;36;29;;;;;
369;SABER1120121048979;48;57;44;37;51;45;54;33;;;;;
320;SABER1120121048980;46;34;52;32;44;39;36;37;;;;;
310;SABER1120121048981;44;33;38;38;34;44;33;46;;;;;
390;SABER1120121048982;54;43;51;49;51;46;45;51;;;;;
371;SABER1120121048983;44;46;48;31;51;47;44;60;;;;;
370;SABER1120121048984;54;43;45;43;44;50;49;42;;;;;
301;SABER1120121048985;41;37;38;30;49;32;37;37;;;;;
403;SABER1120121048986;50;54;47;39;62;47;57;47;;;;;
375;SABER1120121048987;54;51;49;42;51;43;48;37;;;;;
282;SABER1120121048988;44;19;36;26;42;39;39;37;;;;;
378;SABER1120121048989;48;40;52;48;49;50;52;39;;;;;
298;SABER1120121048990;50;34;33;30;40;48;37;26;;;;;
331;SABER1120121048991;44;40;40;43;49;45;33;37;;;;;
366;SABER1120121048992;50;49;44;42;44;43;57;37;;;;;
325;SABER1120121048993;41;34;45;31;51;41;42;40;;;;;
380;SABER1120121048994;54;49;49;49;44;48;48;39;;;;;
269;SABER1120121048995;44;0;45;35;46;41;32;26;;;;;
318;SABER1120121048996;39;34;44;49;39;28;42;43;;;;;
355;SABER1120121048997;46;43;48;41;46;49;42;40;;;;;
342;SABER1120121048998;50;40;52;37;42;46;32;43;;;;;
397;SABER1120121048999;57;57;53;50;51;47;37;45;;;;;
330;SABER1120121049000;46;18;48;38;47;38;49;46;;;;;
308;SABER1120121049001;44;37;44;29;44;44;33;33;;;;;
300;SABER1120121049002;50;29;49;41;45;32;37;17;;;;;
328;SABER1120121049003;46;40;36;37;42;39;45;43;;;;;
331;SABER1120121049004;52;37;44;50;39;41;42;26;;;;;
347;SABER1120121049005;59;43;44;37;44;47;36;37;;;;;
360;SABER1120121049006;46;34;58;37;51;47;54;33;;;;;
340;SABER1120121049007;44;34;42;41;44;47;42;46;;;;;
402;SABER1120121049008;52;57;48;46;55;52;57;35;;;;;
332;SABER1120121049009;41;46;40;48;36;41;47;33;;;;;
367;SABER1120121049010;57;33;48;50;55;49;44;31;;;;;
320;SABER1120121049011;38;25;50;39;49;47;29;43;;;;;
331;SABER1120121049012;50;41;44;32;44;39;39;42;;;;;
289;SABER1120121049013;44;43;38;18;36;43;36;31;;;;;
338;SABER1120121049014;46;49;40;43;44;38;49;29;;;;;
356;SABER1120121049015;52;40;40;38;49;50;52;35;;;;;
359;SABER1120121049016;44;51;46;41;42;44;49;42;;;;;
370;SABER1120121049017;52;59;50;36;42;43;42;46;;;;;
358;SABER1120121049018;54;49;40;33;45;48;46;43;;;;;
426;SABER1120121049019;54;71;44;44;49;59;59;46;;;;;
337;SABER1120121049020;52;34;46;40;44;39;36;46;;;;;
350;SABER1120121049021;44;44;46;36;45;53;37;45;;;;;
358;SABER1120121049022;44;49;44;29;53;47;55;37;;;;;
527;SABER1120121049023;66;69;60;60;58;59;59;96;;;;;
312;SABER1120121049024;41;47;41;13;42;45;37;46;;;;;
510;SABER1120121049025;56;71;56;61;60;56;62;88;;;;;
389;SABER1120121049026;50;37;57;48;51;44;49;53;;;;;
500;SABER1120121049027;56;69;62;53;57;58;65;80;;;;;
393;SABER1120121049028;59;43;47;46;53;50;55;40;;;;;
452;SABER1120121049029;56;62;52;55;57;52;62;56;;;;;
501;SABER1120121049030;59;57;60;77;47;55;63;83;;;;;
340;SABER1120121049031;46;37;44;38;40;45;33;57;;;;;
453;SABER1120121049032;57;57;56;43;47;48;57;88;;;;;
413;SABER1120121049033;63;40;56;43;61;40;33;77;;;;;
346;SABER1120121049034;52;37;44;41;37;44;44;47;;;;;
420;SABER1120121049035;52;57;49;53;46;54;39;70;;;;;
342;SABER1120121049036;46;43;40;39;55;42;42;35;;;;;
395;SABER1120121049037;48;59;49;46;48;50;47;48;;;;;
326;SABER1120121049038;46;54;34;33;40;42;37;40;;;;;
341;SABER1120121049039;48;40;38;31;49;50;42;43;;;;;
366;SABER1120121049040;48;49;53;43;49;35;36;53;;;;;
370;SABER1120121049041;52;43;45;44;53;43;51;39;;;;;
323;SABER1120121049042;41;40;47;48;36;45;29;37;;;;;
379;SABER1120121049043;46;49;47;52;42;47;46;50;;;;;
400;SABER1120121049044;54;46;56;46;51;50;44;53;;;;;
408;SABER1120121049045;48;65;54;43;49;49;60;40;;;;;
439;SABER1120121049046;54;55;51;48;53;65;71;42;;;;;
435;SABER1120121049047;50;59;51;46;60;58;59;52;;;;;
390;SABER1120121049048;69;40;64;36;44;45;52;40;;;;;
349;SABER1120121049049;52;49;33;37;42;47;47;42;;;;;
388;SABER1120121049050;44;52;60;40;56;51;45;40;;;;;
290;SABER1120121049051;52;43;38;36;21;37;32;31;;;;;
387;SABER1120121049052;48;51;58;43;45;48;52;42;;;;;
399;SABER1120121049053;57;46;46;49;46;51;54;50;;;;;
315;SABER1120121049054;44;49;40;32;46;45;36;23;;;;;
483;SABER1120121049055;59;69;65;52;58;55;60;65;;;;;
357;SABER1120121049056;46;41;41;48;46;45;44;46;;;;;
362;SABER1120121049057;48;47;48;39;44;49;44;43;;;;;
467;SABER1120121049058;61;62;55;55;53;58;66;57;;;;;
356;SABER1120121049059;54;51;38;36;49;42;43;43;;;;;
327;SABER1120121049060;46;51;48;22;39;42;42;37;;;;;
381;SABER1120121049061;46;57;48;39;46;50;52;43;;;;;
422;SABER1120121049062;57;59;51;43;54;53;54;51;;;;;
358;SABER1120121049063;46;60;44;29;49;39;45;46;;;;;
329;SABER1120121049064;61;40;36;36;37;48;40;31;;;;;
371;SABER1120121049065;48;43;52;42;53;41;45;47;;;;;
331;SABER1120121049066;52;41;44;43;44;42;39;26;;;;;
336;SABER1120121049067;48;46;45;31;46;47;44;29;;;;;
294;SABER1120121049068;44;40;31;29;36;35;39;40;;;;;
337;SABER1120121049069;44;49;36;43;44;38;52;31;;;;;
373;SABER1120121049070;48;54;58;42;39;51;39;42;;;;;
310;SABER1120121049071;38;40;38;42;44;45;32;31;;;;;
503;SABER1120121049072;61;75;60;57;63;61;69;57;;;;;
483;SABER1120121049073;52;72;58;50;57;54;65;75;;;;;
358;SABER1120121049074;50;57;45;37;39;46;45;39;;;;;
404;SABER1120121049075;59;52;57;60;46;48;39;43;;;;;
388;SABER1120121049076;59;47;51;42;42;45;62;40;;;;;
455;SABER1120121049077;61;60;57;61;58;56;52;50;;;;;
341;SABER1120121049078;44;43;50;41;37;44;39;43;;;;;
317;SABER1120121049079;44;34;44;36;42;42;40;35;;;;;
368;SABER1120121049080;50;43;44;38;51;53;46;43;;;;;
433;SABER1120121049081;61;54;54;58;53;56;54;43;;;;;
303;SABER1120121049082;44;40;38;22;42;45;39;33;;;;;
565;SABER1120121049083;63;83;65;67;78;70;76;63;;;;;
394;SABER1120121049084;57;46;51;36;49;52;47;56;;;;;
352;SABER1120121049085;48;34;49;41;47;45;43;45;;;;;
334;SABER1120121049086;61;43;50;32;44;39;32;33;;;;;
370;SABER1120121049087;50;40;58;48;44;43;47;40;;;;;
319;SABER1120121049088;50;30;36;33;34;42;46;48;;;;;
385;SABER1120121049089;52;43;56;49;44;51;42;48;;;;;
421;SABER1120121049090;56;55;60;48;55;54;60;33;;;;;
348;SABER1120121049091;44;47;42;42;46;48;42;37;;;;;
390;SABER1120121049092;57;49;56;42;39;57;42;48;;;;;
371;SABER1120121049093;57;46;46;48;37;45;49;43;;;;;
497;SABER1120121049094;63;75;67;57;66;61;65;43;;;;;
391;SABER1120121049095;52;46;56;43;51;43;55;45;;;;;
373;SABER1120121049096;57;52;42;42;46;41;51;42;;;;;
355;SABER1120121049097;46;46;50;39;46;49;36;43;;;;;
361;SABER1120121049098;48;51;44;52;44;51;45;26;;;;;
459;SABER1120121049099;63;51;53;57;61;55;69;50;;;;;
364;SABER1120121049100;48;57;45;41;45;40;37;51;;;;;
273;SABER1120121049101;41;34;33;22;42;32;36;33;;;;;
354;SABER1120121049102;27;57;48;36;53;49;42;42;;;;;
388;SABER1120121049103;56;47;53;53;49;50;29;51;;;;;
471;SABER1120121049104;59;68;56;64;57;62;62;43;;;;;
371;SABER1120121049105;50;43;48;46;49;41;52;42;;;;;
442;SABER1120121049106;59;62;50;55;57;49;49;61;;;;;
323;SABER1120121049107;48;43;45;50;37;38;29;33;;;;;
368;SABER1120121049108;48;43;56;34;48;54;42;43;;;;;
338;SABER1120121049109;50;52;44;30;40;53;46;23;;;;;
346;SABER1120121049110;41;34;44;49;51;46;42;39;;;;;
308;SABER1120121049111;41;37;45;34;39;41;32;39;;;;;
331;SABER1120121049112;52;34;42;46;53;39;36;29;;;;;
410;SABER1120121049113;61;33;55;55;46;47;36;77;;;;;
334;SABER1120121049114;48;41;49;32;42;43;42;37;;;;;
362;SABER1120121049115;46;52;44;31;42;52;50;45;;;;;
306;SABER1120121049116;48;37;24;36;33;50;39;39;;;;;
366;SABER1120121049117;61;46;45;36;46;45;47;40;;;;;
272;SABER1120121049118;46;37;36;32;29;32;23;37;;;;;
351;SABER1120121049119;52;49;45;46;37;40;36;46;;;;;
332;SABER1120121049120;41;46;45;34;48;50;29;39;;;;;
321;SABER1120121049121;50;37;44;34;42;43;32;39;;;;;
317;SABER1120121049122;35;60;31;31;44;37;39;40;;;;;
365;SABER1120121049123;48;49;47;40;44;45;42;50;;;;;
356;SABER1120121049124;52;54;40;43;46;47;39;35;;;;;
319;SABER1120121049125;38;37;42;39;42;49;39;33;;;;;
324;SABER1120121049126;48;37;51;42;36;43;28;39;;;;;
328;SABER1120121049127;46;33;40;29;46;35;39;60;;;;;
347;SABER1120121049128;50;52;46;37;49;39;39;35;;;;;
326;SABER1120121049129;54;33;42;29;42;48;39;39;;;;;
290;SABER1120121049130;41;37;44;26;42;43;24;33;;;;;
332;SABER1120121049131;46;43;40;36;39;49;42;37;;;;;
336;SABER1120121049132;48;46;42;37;42;37;42;42;;;;;
321;SABER1120121049133;48;49;38;37;51;28;39;31;;;;;
433;SABER1120121049134;63;46;49;53;62;56;59;45;;;;;
318;SABER1120121049135;46;40;38;36;37;48;40;33;;;;;
309;SABER1120121049136;46;43;45;32;51;37;16;39;;;;;
295;SABER1120121049137;39;37;42;26;39;32;45;35;;;;;
400;SABER1120121049138;48;54;49;43;49;50;55;52;;;;;
285;SABER1120121049139;41;33;36;23;45;35;33;39;;;;;
295;SABER1120121049140;35;40;38;26;39;38;44;35;;;;;
398;SABER1120121049141;59;49;52;48;53;47;47;43;;;;;
313;SABER1120121049142;50;46;44;32;29;43;36;33;;;;;
376;SABER1120121049143;52;25;55;55;51;47;39;52;;;;;
286;SABER1120121049144;35;19;36;29;44;42;44;37;;;;;
358;SABER1120121049145;54;49;51;31;53;43;32;45;;;;;
305;SABER1120121049146;46;25;44;35;33;41;42;39;;;;;
359;SABER1120121049147;52;46;38;41;44;50;42;46;;;;;
326;SABER1120121049148;35;33;50;32;49;45;39;43;;;;;
298;SABER1120121049149;50;29;44;48;45;45;37;0;;;;;
342;SABER1120121049150;57;43;40;34;42;39;39;48;;;;;
306;SABER1120121049151;41;37;36;29;44;35;36;48;;;;;
384;SABER1120121049152;48;55;49;60;54;32;43;43;;;;;
324;SABER1120121049153;52;30;47;29;42;43;42;39;;;;;
337;SABER1120121049154;57;49;36;32;46;46;36;35;;;;;
520;SABER1120121049155;68;65;60;63;61;63;72;68;;;;;
323;SABER1120121049156;46;47;48;37;33;37;36;39;;;;;
466;SABER1120121049157;52;62;51;60;56;57;72;56;;;;;
269;SABER1120121049158;39;33;33;34;36;35;24;35;;;;;
359;SABER1120121049159;48;60;45;32;51;50;42;31;;;;;
297;SABER1120121049160;48;37;34;23;40;44;40;31;;;;;
435;SABER1120121049161;66;54;60;61;53;42;44;55;;;;;
341;SABER1120121049162;52;37;44;37;56;39;39;37;;;;;
271;SABER1120121049163;44;43;33;26;34;40;18;33;;;;;
356;SABER1120121049164;54;40;50;35;36;50;45;46;;;;;
401;SABER1120121049165;44;62;44;41;53;58;54;45;;;;;
374;SABER1120121049166;59;51;48;44;49;48;42;33;;;;;
416;SABER1120121049167;57;54;53;52;51;55;52;42;;;;;
367;SABER1120121049168;41;49;45;43;48;47;49;45;;;;;
409;SABER1120121049169;46;59;51;41;54;53;52;53;;;;;
409;SABER1120121049170;52;60;46;41;42;55;63;50;;;;;
352;SABER1120121049171;52;49;49;32;44;48;39;39;;;;;
313;SABER1120121049172;39;47;41;43;37;35;40;31;;;;;
329;SABER1120121049173;54;37;44;22;42;46;42;42;;;;;
407;SABER1120121049174;61;60;47;43;49;52;55;40;;;;;
341;SABER1120121049175;50;43;50;39;34;40;42;43;;;;;
310;SABER1120121049176;44;40;42;43;37;44;29;31;;;;;
334;SABER1120121049177;48;49;46;41;45;42;37;26;;;;;
351;SABER1120121049178;44;44;46;43;33;43;47;51;;;;;
388;SABER1120121049179;57;40;55;48;49;47;50;42;;;;;
291;SABER1120121049180;39;37;44;32;30;38;36;35;;;;;
350;SABER1120121049181;48;37;49;39;51;42;39;45;;;;;
429;SABER1120121049182;69;44;60;45;58;55;52;46;;;;;
458;SABER1120121049183;54;65;50;43;56;52;63;75;;;;;
415;SABER1120121049184;50;52;60;42;53;59;51;48;;;;;
367;SABER1120121049185;44;47;48;41;51;45;43;48;;;;;
488;SABER1120121049186;61;74;53;58;53;60;66;63;;;;;
349;SABER1120121049187;50;57;42;39;34;40;44;43;;;;;
328;SABER1120121049188;50;37;46;40;42;37;36;40;;;;;
325;SABER1120121049189;54;37;46;29;44;41;39;35;;;;;
303;SABER1120121049190;48;37;38;36;36;37;29;42;;;;;
315;SABER1120121049191;46;40;40;34;37;36;39;43;;;;;
342;SABER1120121049192;54;43;51;32;46;42;39;35;;;;;
310;SABER1120121049193;50;34;42;23;45;40;33;43;;;;;
400;SABER1120121049194;50;74;50;46;46;47;47;40;;;;;
378;SABER1120121049195;56;52;41;37;46;53;45;48;;;;;
318;SABER1120121049196;50;51;38;34;44;32;29;40;;;;;
280;SABER1120121049197;46;41;34;34;26;42;18;39;;;;;
297;SABER1120121049198;41;40;31;26;46;35;39;39;;;;;
338;SABER1120121049199;50;40;47;29;49;43;45;35;;;;;
310;SABER1120121049200;52;37;38;29;39;39;39;37;;;;;
332;SABER1120121049201;46;46;40;29;42;39;44;46;;;;;
314;SABER1120121049202;50;43;38;22;49;41;36;35;;;;;
291;SABER1120121049203;31;49;28;26;53;39;28;37;;;;;
295;SABER1120121049204;44;41;34;22;34;38;42;40;;;;;
368;SABER1120121049205;46;33;48;45;49;47;60;40;;;;;
360;SABER1120121049206;52;51;44;37;46;48;42;40;;;;;
318;SABER1120121049207;48;34;44;31;44;45;39;33;;;;;
308;SABER1120121049208;48;49;28;32;44;38;36;33;;;;;
303;SABER1120121049209;44;49;36;29;29;39;42;35;;;;;
274;SABER1120121049210;44;37;34;29;29;32;32;37;;;;;
360;SABER1120121049211;59;40;40;43;46;41;52;39;;;;;
304;SABER1120121049212;44;43;38;39;26;45;36;33;;;;;
385;SABER1120121049213;52;41;44;50;40;53;54;51;;;;;
338;SABER1120121049214;52;37;36;34;49;41;47;42;;;;;
298;SABER1120121049215;35;29;36;33;42;48;40;35;;;;;
322;SABER1120121049216;41;46;36;31;51;32;42;43;;;;;
304;SABER1120121049217;38;30;42;32;46;35;42;39;;;;;
303;SABER1120121049218;50;43;31;34;39;32;32;42;;;;;
343;SABER1120121049219;41;43;42;43;49;45;40;40;;;;;
297;SABER1120121049220;39;37;36;26;39;47;36;37;;;;;
460;SABER1120121049221;54;60;54;58;58;58;50;68;;;;;
318;SABER1120121049222;46;43;42;36;34;42;40;35;;;;;
312;SABER1120121049223;39;49;44;30;37;44;40;29;;;;;
360;SABER1120121049224;50;49;46;42;46;43;39;45;;;;;
399;SABER1120121049225;61;37;51;41;58;59;49;43;;;;;
320;SABER1120121049226;41;40;46;38;37;42;43;33;;;;;
371;SABER1120121049227;46;51;50;50;42;44;57;31;;;;;
330;SABER1120121049228;44;37;42;40;39;43;45;40;;;;;
328;SABER1120121049229;48;46;44;38;42;42;33;35;;;;;
350;SABER1120121049230;52;49;38;46;33;45;44;43;;;;;
307;SABER1120121049231;46;30;44;36;42;47;36;26;;;;;
371;SABER1120121049232;59;49;49;41;46;50;42;35;;;;;
326;SABER1120121049233;52;40;36;37;44;40;44;33;;;;;
448;SABER1120121049234;52;59;56;54;58;37;32;100;;;;;
318;SABER1120121049235;41;43;40;39;42;42;36;35;;;;;
336;SABER1120121049236;48;47;44;41;42;44;37;33;;;;;
365;SABER1120121049237;50;41;51;43;51;47;43;39;;;;;
353;SABER1120121049238;41;52;44;42;44;55;36;39;;;;;
284;SABER1120121049239;44;25;38;38;30;40;40;29;;;;;
317;SABER1120121049240;46;44;42;27;45;45;33;35;;;;;
314;SABER1120121049241;54;37;42;29;46;43;32;31;;;;;
286;SABER1120121049242;41;37;36;22;44;32;32;42;;;;;
327;SABER1120121049243;54;49;46;29;42;45;29;33;;;;;
300;SABER1120121049244;35;24;44;44;39;35;36;43;;;;;
329;SABER1120121049245;54;44;46;39;36;39;42;29;;;;;
295;SABER1120121049246;35;51;46;41;30;39;24;29;;;;;
322;SABER1120121049247;48;43;46;29;44;37;36;39;;;;;
350;SABER1120121049248;44;33;53;39;51;45;42;43;;;;;
465;SABER1120121049249;57;62;49;58;72;56;68;43;;;;;
328;SABER1120121049250;44;52;40;37;42;39;39;35;;;;;
337;SABER1120121049251;41;43;49;41;40;45;52;26;;;;;
266;SABER1120121049252;35;40;28;33;45;35;33;17;;;;;
372;SABER1120121049253;52;51;47;41;55;47;36;43;;;;;
309;SABER1120121049254;39;40;38;41;42;40;36;33;;;;;
280;SABER1120121049255;41;49;31;11;49;37;42;20;;;;;
305;SABER1120121049256;41;43;40;30;40;47;33;31;;;;;
304;SABER1120121049257;41;46;38;19;42;50;37;31;;;;;
290;SABER1120121049258;50;40;40;37;44;36;36;7;;;;;
376;SABER1120121049259;48;49;52;40;49;48;51;39;;;;;
343;SABER1120121049260;46;54;36;40;51;45;42;29;;;;;
346;SABER1120121049261;41;49;40;45;37;38;54;42;;;;;
301;SABER1120121049262;36;37;39;32;44;47;33;33;;;;;
288;SABER1120121049263;31;51;31;32;30;40;44;29;;;;;
337;SABER1120121049264;48;49;42;23;47;47;46;35;;;;;
285;SABER1120121049265;36;47;31;41;34;40;25;31;;;;;
340;SABER1120121049266;52;43;42;34;44;44;44;37;;;;;
487;SABER1120121049267;63;79;62;61;48;52;65;57;;;;;
364;SABER1120121049268;52;47;46;29;44;46;48;52;;;;;
426;SABER1120121049269;66;52;48;48;58;54;57;43;;;;;
415;SABER1120121049270;61;57;54;50;51;50;42;50;;;;;
310;SABER1120121049271;38;43;38;34;37;44;39;37;;;;;
436;SABER1120121049272;59;55;53;50;55;54;62;48;;;;;
364;SABER1120121049273;54;46;44;38;49;45;43;45;;;;;
411;SABER1120121049274;52;49;44;33;51;59;66;57;;;;;
352;SABER1120121049275;59;37;48;44;46;43;36;39;;;;;
440;SABER1120121049276;50;62;47;52;58;52;60;59;;;;;
443;SABER1120121049277;59;59;47;45;61;61;66;45;;;;;
325;SABER1120121049278;50;43;42;36;42;44;33;35;;;;;
328;SABER1120121049279;48;57;44;17;51;35;36;40;;;;;
411;SABER1120121049280;54;55;51;43;49;52;57;50;;;;;
467;SABER1120121049281;59;65;54;67;56;52;63;51;;;;;
363;SABER1120121049282;52;43;51;44;46;48;36;43;;;;;
